"","id_num","date","awards","math","physics","hpw","gender","imp","school+prog"
"1054",91587,2019-02-01,6,41.4,30.2,8.30769230769231,"male",4,"Public/0"
"1055",30088,2019-01-11,6,28.8,46,2.76923076923077,"male",3,"Public/1"
"1062",99119,2019-01-27,6,34.8,38.6,6.92307692307692,"male",4,"Public/1"
"1063",3047,2019-01-02,6,40.8,37.2,3.69230769230769,"male",4,"Public/0"
"1066",88319,2019-01-31,6,39.6,39.4,6.92307692307692,"male",3,"Public/1"
"1075",26221,2019-01-10,6,34.2,37.6,6.46153846153846,"male",3,"Public/1"
"1089",17168,2019-01-06,6,37.8,41.2,7.38461538461539,"male",3,"Public/1"
"1100",66884,2019-01-23,6,36,41.2,8.30769230769231,"male",4,"Public/1"
"1126",92184,2019-02-01,6,31.2,41.4,8.30769230769231,"male",4,"Public/2"
"1131",59709,2019-01-21,6,35.4,42.6,4.15384615384615,"male",4,"Public/0"
"1154",88490,2019-01-31,6,30,41,5.53846153846154,"male",3,"Public/1"
"1185",60465,2019-01-21,6,35.4,42.2,8.30769230769231,"male",3,"Public/0"
"1203",40146,2019-01-14,6,41.4,41.6,4.15384615384615,"male",3,"Public/1"
"1208",47947,2019-01-17,6,37.2,38.4,9.23076923076923,"male",4,"Public/0"
"1236",1834,2019-01-01,6,32.4,46,7.84615384615385,"male",3,"Public/0"
"1254",97578,2019-02-03,6,40.8,40.8,9.23076923076923,"male",4,"Public/1"
"1259",17232,2019-01-06,6,40.2,35.4,6,"male",3,"Public/1"
"1274",38877,2019-01-14,6,42,31.6,7.38461538461539,"male",3,"Public/0"
"1280",54106,2019-01-19,6,27.6,39.4,2.30769230769231,"male",4,"Public/0"
"1292",83393,2019-01-29,6,42,32.4,5.07692307692308,"male",4,"Public/0"
"1332",43536,2019-01-16,6,36.6,35.4,6.46153846153846,"male",4,"Public/1"
"1338",37324,2019-01-13,6,28.2,38.8,3.23076923076923,"male",3,"Public/1"
"1343",30924,2019-01-11,6,37.2,39.6,12,"male",4,"Public/1"
"1360",93638,2019-02-02,6,42,41,8.76923076923077,"male",4,"Public/1"
"1361",78409,2019-01-28,6,28.2,38.8,6.92307692307692,"male",3,"Public/0"
"1362",332,2019-01-01,6,33,44.2,6,"male",3,"Public/2"
"1388",13092,2019-01-05,6,37.2,40.6,8.76923076923077,"male",4,"Public/1"
"1398",20609,2019-01-08,6,40.2,37.4,6,"male",3,"Public/0"
"1417",57313,2019-01-20,6,39.6,33,7.84615384615385,"male",4,"Public/0"
"1423",68608,2019-01-24,6,41.4,34,5.53846153846154,"male",4,"Public/1"
"1439",16574,2019-01-06,6,36,41,12,"male",4,"Public/0"
"1477",69842,2019-01-25,6,16.8,29,4.61538461538461,"male",3,"Private/0"
"1485",19947,2019-01-07,6,39.6,39.8,6,"male",4,"Public/1"
"1490",73387,2019-01-26,6,39,47,5.07692307692308,"male",3,"Public/0"
"1498",709,2019-01-01,6,40.2,39,7.84615384615385,"male",3,"Public/2"
"1502",73141,2019-01-26,6,42,39.2,6.92307692307692,"male",4,"Public/2"
"1522",64340,2019-01-23,6,40.2,33.2,9.23076923076923,"male",4,"Public/0"
"1535",81159,2019-01-29,6,42,42.8,3.69230769230769,"male",3,"Public/1"
"1544",53986,2019-01-19,6,30,47,8.76923076923077,"male",4,"Public/1"
"1547",6282,2019-01-03,6,40.8,37.4,6.92307692307692,"male",3,"Public/0"
"1553",56131,2019-01-20,6,32.4,39.2,7.38461538461539,"male",4,"Public/0"
"1559",55214,2019-01-20,6,38.4,31.8,6.92307692307692,"male",4,"Public/0"
"1563",77162,2019-01-27,6,39.6,30.2,5.53846153846154,"male",3,"Public/0"
"1568",71887,2019-01-25,6,41.4,41.6,6.46153846153846,"male",3,"Public/0"
"1582",70195,2019-01-25,6,38.4,47.6,8.76923076923077,"male",4,"Public/1"
"1583",86687,2019-01-30,6,40.8,50.4,6,"male",4,"Public/2"
"1599",41624,2019-01-15,6,20.4,34.6,7.84615384615385,"male",4,"Private/2"
"1604",4576,2019-01-02,6,40.2,40.6,7.84615384615385,"male",3,"Public/1"
"1616",62139,2019-01-22,6,40.8,42,1.84615384615385,"male",3,"Public/0"
"1620",95638,2019-02-03,6,38.4,56.4,4.15384615384615,"male",3,"Public/0"
"1626",14680,2019-01-06,6,36.6,39.6,8.76923076923077,"male",4,"Public/0"
"1650",63661,2019-01-23,6,41.4,40.6,6.46153846153846,"male",4,"Public/1"
"1671",44261,2019-01-16,6,33,41.2,6.92307692307692,"male",3,"Public/0"
"1672",2261,2019-01-01,6,42,32.2,6,"male",4,"Public/2"
"1678",64483,2019-01-23,6,30,33.6,10.6153846153846,"male",3,"Public/1"
"1686",56183,2019-01-20,6,41.4,40.8,6.46153846153846,"male",4,"Public/2"
"1716",55969,2019-01-20,6,39.6,34.6,3.69230769230769,"male",4,"Public/2"
"1731",99596,2019-01-20,6,40.2,26.6,5.07692307692308,"male",4,"Public/1"
"1748",86019,2019-01-30,6,39,40.2,8.76923076923077,"male",4,"Public/0"
"1769",66741,2019-01-24,6,37.2,38,3.69230769230769,"male",3,"Public/0"
"1785",42172,2019-01-15,6,36,46.2,6.92307692307692,"male",4,"Public/0"
"1790",17131,2019-01-06,6,39,50.4,4.61538461538461,"male",3,"Public/3"
"1795",92333,2019-02-01,6,33.6,47,8.30769230769231,"male",4,"Public/2"
"1832",32968,2019-01-12,6,38.4,42.4,5.07692307692308,"male",4,"Public/1"
"1842",59671,2019-01-21,6,39.6,38.8,5.53846153846154,"male",4,"Public/0"
"1856",12826,2019-01-05,6,41.4,39.4,5.07692307692308,"male",4,"Public/2"
"1893",19029,2019-01-07,6,33,33.8,3.23076923076923,"male",3,"Public/1"
"1901",73010,2019-01-26,6,40.2,49.6,6,"male",3,"Public/2"
"1904",87026,2019-01-31,6,40.2,28.8,3.23076923076923,"male",4,"Public/2"
"1908",49781,2019-01-18,6,41.4,46.2,9.23076923076923,"male",4,"Public/0"
"1933",49456,2019-01-18,6,18,41.4,2.30769230769231,"male",3,"Private/0"
"1948",79551,2019-01-28,6,25.8,35.2,6.46153846153846,"male",4,"Public/3"
"1972",82905,2019-01-29,6,37.8,49.2,6.92307692307692,"male",3,"Public/2"
"2001",14886,2019-01-06,6,40.8,39.4,7.38461538461539,"male",4,"Public/1"
"2003",27195,2019-01-10,6,36.6,47.2,6.92307692307692,"male",4,"Public/2"
"2050",24108,2019-01-09,6,32.4,47.2,8.30769230769231,"male",3,"Public/0"
"2072",73849,2019-01-26,6,38.4,43.6,7.84615384615385,"male",3,"Public/0"
"2074",28604,2019-01-10,6,36.6,46.2,5.07692307692308,"male",4,"Public/1"
"2098",92419,2019-02-02,6,37.8,52.2,8.30769230769231,"male",4,"Public/0"
"2113",151,2019-01-01,6,40.8,39.2,7.84615384615385,"male",3,"Public/1"
"2123",39708,2019-01-14,6,36.6,41.8,7.84615384615385,"male",4,"Public/1"
"2125",31490,2019-01-11,6,37.2,37,5.53846153846154,"male",4,"Public/1"
"2173",36178,2019-01-13,6,37.8,37.4,7.84615384615385,"male",4,"Public/2"
"2186",16862,2019-01-06,6,28.8,37.8,3.69230769230769,"male",3,"Public/1"
"2192",12153,2019-01-05,6,26.4,38.2,9.23076923076923,"male",4,"Public/0"
"2194",19424,2019-01-07,6,39.6,37.8,6.46153846153846,"male",4,"Public/2"
"2205",10443,2019-01-04,6,37.2,31.6,6,"male",3,"Public/0"
"2249",45303,2019-01-16,6,39,35.6,7.84615384615385,"male",3,"Public/2"
"2260",78713,2019-01-28,6,36.6,39,4.15384615384615,"male",3,"Public/1"
"2271",74147,2019-01-26,6,42,40,3.69230769230769,"male",3,"Public/1"
"2277",67876,2019-01-24,6,33,40.8,8.76923076923077,"male",3,"Public/1"
"2280",72163,2019-01-26,6,40.8,44.4,6.92307692307692,"male",4,"Public/0"
"2282",4656,2019-01-02,6,35.4,42.2,8.30769230769231,"male",4,"Public/0"
"2287",31379,2019-01-11,6,10.2,35.2,9.69230769230769,"male",4,"Private/2"
"2300",70911,2019-01-25,6,42,32.2,5.07692307692308,"male",3,"Public/1"
"2308",76120,2019-01-27,6,34.2,45,6.92307692307692,"male",3,"Public/2"
"2330",94724,2019-02-02,6,40.8,43.8,6.92307692307692,"male",3,"Public/0"
"2346",88919,2019-01-31,6,27.6,35,6.92307692307692,"male",4,"Public/0"
"2351",49509,2019-01-18,6,34.8,40.4,6.46153846153846,"male",4,"Public/1"
"2354",75337,2019-01-27,6,37.8,40,3.23076923076923,"male",3,"Public/0"
"2381",31905,2019-01-12,6,36,54,2.76923076923077,"male",3,"Public/1"
"2386",14794,2019-01-06,6,37.8,37.6,7.38461538461539,"male",4,"Public/1"
"2387",41344,2019-01-15,6,36,41.8,6.92307692307692,"male",4,"Public/1"
"2419",94532,2019-02-02,6,37.8,38.6,6.46153846153846,"male",3,"Public/1"
"2423",31059,2019-01-11,6,40.8,36.6,3.69230769230769,"male",3,"Public/1"
"2429",97471,2019-02-03,6,40.2,39.4,4.61538461538461,"male",3,"Public/1"
"2433",8598,2019-01-03,6,34.8,35,8.76923076923077,"male",4,"Public/0"
"2436",53214,2019-01-19,6,36,50,7.38461538461539,"male",4,"Public/2"
"2440",34465,2019-01-13,6,31.2,38.6,6.92307692307692,"male",3,"Public/2"
"2448",51091,2019-01-18,6,34.2,35.2,7.38461538461539,"male",3,"Public/1"
"2454",60075,2019-01-21,6,40.2,37.2,6.46153846153846,"male",3,"Public/1"
"2468",91344,2019-02-01,6,41.4,39,10.6153846153846,"male",3,"Public/0"
"2493",63294,2019-01-23,6,41.4,33.2,5.53846153846154,"male",3,"Public/1"
"2498",51473,2019-01-18,6,40.8,35.6,10.6153846153846,"male",3,"Public/1"
"7",7250,2019-01-03,7,42,46.6666666666667,9.69230769230769,"male",4,"Public/0"
"80",96858,2019-02-02,7,38.5,59.9666666666667,9.69230769230769,"male",4,"Public/2"
"189",25822,2019-01-09,7,47.6,43.4,4.30769230769231,"male",4,"Public/0"
"211",54389,2019-01-19,7,46.9,38.5,8.61538461538461,"male",4,"Public/0"
"214",5538,2019-01-02,7,45.5,41.7666666666667,8.07692307692308,"male",4,"Public/1"
"218",61960,2019-01-22,7,44.8,57.8666666666667,13.4615384615385,"male",3,"Public/0"
"219",38836,2019-01-14,7,39.9,52.7333333333333,11.8461538461538,"male",3,"Public/0"
"250",7389,2019-01-03,7,37.1,42.9333333333333,9.15384615384615,"male",4,"Public/2"
"319",89909,2019-01-31,7,36.4,55.3,10.2307692307692,"male",3,"Public/0"
"326",81040,2019-01-28,7,45.5,36.4,5.38461538461539,"male",4,"Public/1"
"340",27289,2019-01-10,7,45.5,49.2333333333333,6.46153846153846,"male",4,"Public/0"
"390",46224,2019-01-16,7,42,35.9333333333333,11.3076923076923,"male",4,"Public/2"
"403",34031,2019-01-12,7,42,46.4333333333333,4.84615384615385,"male",4,"Public/1"
"405",57222,2019-01-20,7,36.4,42.7,7.53846153846154,"male",3,"Public/1"
"410",7515,2019-01-03,7,38.5,46.2,12.3846153846154,"male",4,"Public/1"
"431",33139,2019-01-12,7,46.9,48.3,2.69230769230769,"male",3,"Public/2"
"448",64090,2019-01-22,7,43.4,39.6666666666667,13.4615384615385,"male",3,"Public/1"
"451",48190,2019-01-17,7,47.6,43.4,10.7692307692308,"male",4,"Public/2"
"466",47431,2019-01-17,7,39.9,53.6666666666667,9.15384615384615,"male",3,"Public/2"
"472",60856,2019-01-21,7,46.9,36.8666666666667,9.15384615384615,"male",4,"Public/1"
"484",18817,2019-01-07,7,48.3,48.0666666666667,10.2307692307692,"male",4,"Public/2"
"492",68034,2019-01-24,7,42,55.3,5.92307692307692,"male",3,"Public/2"
"506",38979,2019-01-14,7,39.2,46.6666666666667,5.38461538461539,"male",4,"Public/2"
"529",41960,2019-01-15,7,32.2,38.2666666666667,11.3076923076923,"male",3,"Public/2"
"542",33909,2019-01-12,7,35.7,49.2333333333333,10.7692307692308,"male",3,"Public/1"
"570",29580,2019-01-11,7,39.9,41.7666666666667,14.5384615384615,"male",4,"Public/2"
"582",99454,2019-01-26,7,44.8,44.5666666666667,6.46153846153846,"male",3,"Public/2"
"589",89858,2019-01-31,7,43.4,45.7333333333333,5.92307692307692,"male",4,"Public/0"
"609",91484,2019-02-01,7,39.9,55.0666666666667,8.07692307692308,"male",3,"Public/0"
"611",27974,2019-01-10,7,23.8,58.1,10.7692307692308,"male",3,"Private/3"
"630",99710,2019-01-03,7,47.6,40.1333333333333,9.15384615384615,"male",3,"Public/1"
"650",57729,2019-01-20,7,36.4,38.9666666666667,10.2307692307692,"male",3,"Public/0"
"699",5255,2019-01-02,7,44.1,40.6,7.53846153846154,"male",3,"Public/3"
"709",72362,2019-01-25,7,46.9,48.0666666666667,7,"male",4,"Public/0"
"759",8499,2019-01-03,7,47.6,37.3333333333333,6.46153846153846,"male",3,"Public/1"
"793",62722,2019-01-22,7,45.5,47.6,9.15384615384615,"male",3,"Public/1"
"803",43632,2019-01-15,7,42.7,61.8333333333333,5.92307692307692,"male",3,"Public/1"
"808",71784,2019-01-25,7,48.3,39.4333333333333,4.30769230769231,"male",4,"Public/1"
"814",2799,2019-01-01,7,44.8,52.7333333333333,10.2307692307692,"male",3,"Public/1"
"839",92282,2019-02-01,7,45.5,48.3,7,"male",4,"Public/1"
"851",8065,2019-01-03,7,46.2,45.0333333333333,4.84615384615385,"male",4,"Public/1"
"882",76190,2019-01-27,7,46.2,53.4333333333333,8.61538461538461,"male",3,"Public/2"
"883",82347,2019-01-29,7,44.8,35.9333333333333,3.76923076923077,"male",3,"Public/3"
"922",56823,2019-01-20,7,40.6,37.3333333333333,7,"male",4,"Public/1"
"974",83606,2019-01-29,7,46.9,50.1666666666667,11.3076923076923,"male",4,"Public/2"
"1004",70621,2019-01-25,7,45.5,44.3333333333333,5.38461538461539,"male",3,"Public/0"
"1011",49560,2019-01-18,7,35.7,58.8,10.7692307692308,"male",3,"Public/1"
"1034",2096,2019-01-01,7,39.2,45.5,9.69230769230769,"male",3,"Public/1"
"1050",37762,2019-01-13,7,37.1,49.7,6.46153846153846,"male",3,"Public/3"
"1069",69099,2019-01-24,7,48.3,43.8666666666667,11.8461538461538,"male",3,"Public/2"
"1109",24570,2019-01-09,7,48.3,57.1666666666667,5.38461538461539,"male",3,"Public/1"
"1165",21590,2019-01-08,7,38.5,46.9,5.92307692307692,"male",3,"Public/1"
"1167",31072,2019-01-11,7,35,49.7,5.92307692307692,"male",3,"Public/2"
"1192",65902,2019-01-23,7,40.6,42.9333333333333,5.38461538461539,"male",3,"Public/2"
"1196",953,2019-01-01,7,37.1,45.0333333333333,7.53846153846154,"male",3,"Public/0"
"1216",49780,2019-01-18,7,42,48.3,12.9230769230769,"male",3,"Public/1"
"1245",1809,2019-01-01,7,49,41.0666666666667,8.07692307692308,"male",3,"Public/0"
"1246",3251,2019-01-02,7,49,48.0666666666667,5.38461538461539,"male",3,"Public/2"
"1247",20083,2019-01-07,7,46.2,49.2333333333333,12.3846153846154,"male",3,"Public/2"
"1268",5201,2019-01-02,7,47.6,54.8333333333333,10.7692307692308,"male",3,"Public/0"
"1305",65098,2019-01-23,7,37.8,50.6333333333333,11.3076923076923,"male",4,"Public/0"
"1377",4114,2019-01-02,7,43.4,64.1666666666667,8.07692307692308,"male",3,"Public/1"
"1394",55229,2019-01-20,7,47.6,46.6666666666667,5.92307692307692,"male",3,"Public/1"
"1419",72720,2019-01-26,7,38.5,42.4666666666667,7,"male",3,"Public/1"
"1421",82356,2019-01-29,7,42,44.1,8.07692307692308,"male",4,"Public/1"
"1435",96682,2019-02-03,7,48.3,47.1333333333333,8.61538461538461,"male",4,"Public/1"
"1438",44682,2019-01-16,7,46.9,42.9333333333333,3.76923076923077,"male",3,"Public/0"
"1445",19906,2019-01-07,7,48.3,56.9333333333333,9.15384615384615,"male",3,"Public/1"
"1497",66658,2019-01-24,7,42,41.0666666666667,7.53846153846154,"male",3,"Public/0"
"1499",96336,2019-02-03,7,31.5,57.8666666666667,7,"male",4,"Public/1"
"1530",98267,2019-02-03,7,35,45.0333333333333,5.38461538461539,"male",4,"Public/0"
"1531",28391,2019-01-10,7,36.4,49.9333333333333,3.76923076923077,"male",3,"Public/0"
"1628",41755,2019-01-15,7,30.1,48.0666666666667,9.69230769230769,"male",3,"Public/0"
"1663",33715,2019-01-12,7,42,61.1333333333333,8.07692307692308,"male",3,"Public/0"
"1666",55490,2019-01-20,7,40.6,48.5333333333333,8.61538461538461,"male",3,"Public/3"
"1688",29333,2019-01-11,7,40.6,50.4,3.76923076923077,"male",3,"Public/2"
"1690",425,2019-01-01,7,43.4,39.4333333333333,9.15384615384615,"male",4,"Public/0"
"1728",98254,2019-02-03,7,35,38.0333333333333,10.7692307692308,"male",4,"Public/1"
"1741",51181,2019-01-18,7,35.7,35.2333333333333,9.15384615384615,"male",4,"Public/0"
"1771",42200,2019-01-15,7,38.5,43.1666666666667,7.53846153846154,"male",4,"Public/1"
"1775",93637,2019-02-02,7,47.6,46.9,7.53846153846154,"male",4,"Public/2"
"1808",58442,2019-01-21,7,47.6,53.4333333333333,10.2307692307692,"male",3,"Public/0"
"1829",36938,2019-01-13,7,35,50.8666666666667,5.92307692307692,"male",3,"Public/2"
"1844",36114,2019-01-13,7,36.4,46.4333333333333,5.38461538461539,"male",3,"Public/2"
"1918",66202,2019-01-23,7,48.3,52.2666666666667,4.84615384615385,"male",3,"Public/1"
"1936",45739,2019-01-16,7,48.3,39.9,4.30769230769231,"male",4,"Public/1"
"2002",25721,2019-01-09,7,33.6,47.8333333333333,9.15384615384615,"male",3,"Public/1"
"2077",51314,2019-01-18,7,31.5,48.0666666666667,8.61538461538461,"male",4,"Public/0"
"2089",84225,2019-01-30,7,39.9,39.9,6.46153846153846,"male",3,"Public/1"
"2117",88084,2019-01-31,7,33.6,47.3666666666667,8.07692307692308,"male",4,"Public/2"
"2138",54160,2019-01-19,7,38.5,56.4666666666667,9.15384615384615,"male",4,"Public/2"
"2149",34188,2019-01-12,7,44.8,49.2333333333333,3.23076923076923,"male",4,"Public/1"
"2162",84274,2019-01-30,7,46.2,49.4666666666667,7,"male",4,"Public/0"
"2181",54616,2019-01-19,7,44.1,47.8333333333333,8.07692307692308,"male",4,"Public/1"
"2193",98011,2019-01-07,7,48.3,38.9666666666667,9.69230769230769,"male",3,"Public/2"
"2202",22154,2019-01-08,7,47.6,43.6333333333333,9.15384615384615,"male",3,"Public/2"
"2261",65266,2019-01-23,7,49,57.1666666666667,12.3846153846154,"male",3,"Public/1"
"2270",65254,2019-01-23,7,46.9,42.7,9.69230769230769,"male",3,"Public/1"
"2286",82618,2019-01-29,7,46.2,45.5,7.53846153846154,"male",4,"Public/1"
"2344",16181,2019-01-06,7,46.2,35.2333333333333,10.2307692307692,"male",3,"Public/1"
"2347",17569,2019-01-07,7,46.2,45.0333333333333,5.92307692307692,"male",4,"Public/2"
"2358",21783,2019-01-08,7,45.5,42,3.76923076923077,"male",4,"Public/1"
"2378",24685,2019-01-09,7,46.9,42.7,11.3076923076923,"male",4,"Public/2"
"2403",16073,2019-01-06,7,27.3,51.8,10.7692307692308,"male",3,"Public/1"
"2443",23239,2019-01-09,7,47.6,47.8333333333333,8.61538461538461,"male",3,"Public/2"
"111",80463,2019-01-28,8,53.6,52,11.0769230769231,"male",4,"Public/0"
"139",71148,2019-01-25,8,48,56.8,6.76923076923077,"male",3,"Public/1"
"293",29480,2019-01-11,8,39.2,62.9333333333333,14.7692307692308,"male",4,"Public/2"
"331",95805,2019-02-02,8,45.6,39.7333333333333,12.9230769230769,"male",4,"Public/1"
"341",72447,2019-01-25,8,52,41.0666666666667,8.61538461538461,"male",3,"Public/1"
"355",87719,2019-01-30,8,44.8,58.1333333333333,8,"male",4,"Public/1"
"384",79960,2019-01-28,8,51.2,51.4666666666667,9.84615384615385,"male",3,"Public/2"
"458",63411,2019-01-22,8,47.2,62.9333333333333,6.15384615384615,"male",4,"Public/0"
"605",51841,2019-01-18,8,45.6,53.3333333333333,8,"male",4,"Public/1"
"606",17872,2019-01-07,8,51.2,56.5333333333333,2.46153846153846,"male",3,"Public/2"
"854",95619,2019-02-02,8,50.4,50.4,14.1538461538462,"male",3,"Public/1"
"872",75361,2019-01-26,8,34.4,54.9333333333333,11.0769230769231,"male",4,"Public/1"
"923",17971,2019-01-07,8,48.8,62.4,13.5384615384615,"male",4,"Public/2"
"983",88054,2019-01-31,8,41.6,54.6666666666667,9.84615384615385,"male",4,"Public/1"
"1155",95709,2019-02-02,8,50.4,43.4666666666667,8,"male",4,"Public/2"
"1217",87629,2019-01-31,8,48.8,42.4,7.38461538461539,"male",3,"Public/1"
"1304",40697,2019-01-15,8,36,59.7333333333333,14.7692307692308,"male",3,"Public/0"
"1339",57877,2019-01-20,8,49.6,58.9333333333333,7.38461538461539,"male",3,"Public/2"
"1403",70050,2019-01-25,8,48,48.2666666666667,7.38461538461539,"male",3,"Public/2"
"1513",56626,2019-01-20,8,54.4,51.4666666666667,9.84615384615385,"male",4,"Public/0"
"1524",76092,2019-01-27,8,51.2,58.4,8,"male",4,"Public/2"
"1558",53429,2019-01-19,8,49.6,50.6666666666667,8,"male",4,"Public/1"
"1576",64123,2019-01-23,8,52.8,55.2,7.38461538461539,"male",3,"Public/0"
"1631",71557,2019-01-25,8,44.8,48.5333333333333,12.3076923076923,"male",3,"Public/3"
"1673",31908,2019-01-12,8,40.8,39.4666666666667,4.92307692307692,"male",4,"Public/1"
"1681",33756,2019-01-12,8,46.4,48,5.53846153846154,"male",4,"Public/1"
"1742",56572,2019-01-20,8,54.4,53.0666666666667,6.15384615384615,"male",4,"Public/1"
"1839",78631,2019-01-28,8,44,34.6666666666667,11.6923076923077,"male",4,"Public/1"
"1843",8741,2019-01-04,8,44.8,52.2666666666667,11.0769230769231,"male",3,"Public/0"
"1858",22926,2019-01-08,8,51.2,48.8,6.15384615384615,"male",4,"Public/2"
"1871",73878,2019-01-26,8,42.4,61.8666666666667,13.5384615384615,"male",3,"Public/1"
"1895",56553,2019-01-20,8,39.2,59.7333333333333,3.69230769230769,"male",4,"Public/1"
"1927",54158,2019-01-19,8,37.6,51.2,9.23076923076923,"male",4,"Public/1"
"1957",75255,2019-01-27,8,52,54.1333333333333,6.76923076923077,"male",4,"Public/0"
"2039",2853,2019-01-01,8,53.6,50.6666666666667,8,"male",4,"Public/2"
"2106",28385,2019-01-10,8,54.4,71.2,7.38461538461539,"male",3,"Public/0"
"2276",7588,2019-01-03,8,40,63.2,9.23076923076923,"male",4,"Public/1"
"2361",4903,2019-01-02,8,50.4,50.9333333333333,12.3076923076923,"male",4,"Public/2"
"2371",98422,2019-01-13,8,38.4,49.6,11.0769230769231,"male",4,"Public/1"
"2377",22747,2019-01-08,8,44.8,61.0666666666667,9.84615384615385,"male",4,"Public/1"
"2496",78726,2019-01-28,8,51.2,55.2,9.23076923076923,"male",3,"Public/0"
"18",9068,2019-01-04,9,55.8,50.4,7.61538461538461,"male",3,"Public/2"
"104",17588,2019-01-06,9,62.1,61.5,10.3846153846154,"male",3,"Public/1"
"121",12930,2019-01-05,9,62.1,61.2,6.92307692307692,"male",4,"Public/1"
"306",80992,2019-01-28,9,53.1,54.9,13.8461538461538,"male",4,"Public/1"
"324",18344,2019-01-07,9,51.3,77.1,4.84615384615385,"male",4,"Public/0"
"411",36232,2019-01-13,9,39.6,73.5,7.61538461538461,"male",3,"Public/0"
"530",43966,2019-01-16,9,42.3,73.8,3.46153846153846,"male",3,"Public/1"
"547",74878,2019-01-26,9,59.4,60.3,14.5384615384615,"male",4,"Public/1"
"774",17534,2019-01-07,9,62.1,46.2,11.0769230769231,"male",3,"Public/3"
"880",75184,2019-01-26,9,56.7,64.5,8.30769230769231,"male",3,"Public/0"
"969",74957,2019-01-26,9,51.3,49.8,6.23076923076923,"male",4,"Public/0"
"971",33565,2019-01-12,9,63,74.1,15.2307692307692,"male",3,"Public/1"
"1014",27789,2019-01-10,9,57.6,66,9.69230769230769,"male",3,"Public/0"
"1229",79850,2019-01-28,9,45.9,57.3,13.1538461538462,"male",4,"Public/1"
"1655",81,2019-01-01,9,58.5,54,17.3076923076923,"male",3,"Public/0"
"1818",96207,2019-02-03,9,63,60.3,15.9230769230769,"male",4,"Public/2"
"1922",23152,2019-01-09,9,62.1,61.8,13.1538461538462,"male",4,"Public/1"
